filename,url,sha1
jasper-version-2.0.16.tar.gz,http://zjck.tech.21cn.com:8999/nexus/content/repositories/dev-21cn/com/cn21/pc/third_party/jasper/version-2.0.16/jasper-version-2.0.16.tar.gz,f7c2019cfcfd790b0aae04b5e92c5cb4b61f1d3a
jasper-version-2.0.16.tar.gz,https://github.com/mdadams/jasper/archive/version-2.0.16.tar.gz,f7c2019cfcfd790b0aae04b5e92c5cb4b61f1d3a
