filename,url,sha1
vlc-3.0.8-win64.7z,http://zjck.tech.21cn.com:8999/nexus/content/repositories/dev-21cn/com/cn21/pc/third_party/vlc/3.0.8-win64/vlc-3.0.8-win64.7z,4d04b4133ef6a8902ce5642d5a62b5c19dabe9f9
vlc-3.0.8-win64.7z,https://mirrors.tuna.tsinghua.edu.cn/videolan-ftp/vlc/3.0.8/win64/vlc-3.0.8-win64.7z,4d04b4133ef6a8902ce5642d5a62b5c19dabe9f9
